time,low,high,open,close,volume
2022-01-03 23:00:00,46186.51,46570.37,46230.18,46437.18,20.59846009
2022-01-04 00:00:00,46143.26,46537.58,46446.93,46245.41,19.44871575
2022-01-04 01:00:00,46047.16,46392.49,46228.85,46074.54,12.06601582
2022-01-04 02:00:00,45953.46,46264.23,46057.26,46112.87,20.15693512
2022-01-04 03:00:00,46020.73,46382.13,46116.74,46298.95,19.33693524
2022-01-04 04:00:00,46019.86,46405.75,46293.28,46092.16,19.11973337
2022-01-04 05:00:00,46027.77,46296.18,46068.96,46208.87,13.11164511
2022-01-04 06:00:00,46072.91,46395.87,46149.36,46344.21,14.4867318
2022-01-04 07:00:00,46329.7,46577.08,46352.13,46547.34,13.95858604
2022-01-04 08:00:00,46407.37,46677.15,46558.05,46480.31,14.04347147
2022-01-04 09:00:00,46304.84,46592.74,46486.99,46374.91,9.8379885
2022-01-04 10:00:00,46301.4,46760.08,46389.37,46641.11,11.9749266
2022-01-04 11:00:00,46619.32,46769.2,46660.5,46755.37,11.47328928
2022-01-04 12:00:00,46482.58,46734.69,46731.03,46640.83,7.50761654
2022-01-04 13:00:00,46402.34,47076.75,46641.65,46947.82,15.7192425
2022-01-04 14:00:00,46826.23,47472.36,46968.56,47335.09,50.32353111
2022-01-04 15:00:00,46853.57,47527.94,47325.91,46898.81,31.61832537
2022-01-04 16:00:00,46640.32,46907.4,46907.4,46745.85,20.54288733
2022-01-04 17:00:00,46535.6,46984.62,46775.88,46559.4,9.24889385
2022-01-04 18:00:00,45550.0,46717.15,46556.18,45737.44,32.62992489
2022-01-04 19:00:00,45610.5,46458.98,45678.63,46057.76,30.61466561
2022-01-04 20:00:00,45963.85,46419.44,46106.7,46246.55,17.70822909
2022-01-04 21:00:00,46032.52,46320.48,46245.08,46213.8,10.48171321
2022-01-04 22:00:00,45971.03,46252.31,46207.05,46144.8,7.25730175
2022-01-04 23:00:00,45760.94,46145.91,46144.8,45825.84,27.82330037
2022-01-05 00:00:00,45718.68,46291.24,45828.31,46268.96,28.11412525
2022-01-05 01:00:00,46113.17,46330.0,46259.76,46189.14,29.47746117
2022-01-05 02:00:00,46169.93,46383.72,46205.05,46299.06,16.78020638
2022-01-05 03:00:00,46298.87,46557.14,46298.87,46437.55,14.18637886
2022-01-05 04:00:00,46358.03,46522.4,46442.29,46401.66,12.75106773
2022-01-05 05:00:00,46251.05,46400.01,46392.04,46288.4,14.77249926
2022-01-05 06:00:00,46253.32,46458.17,46300.0,46457.36,18.18703859
2022-01-05 07:00:00,46343.99,46480.65,46453.49,46404.97,7.03377249
2022-01-05 08:00:00,46268.97,46670.9,46421.2,46626.78,58.9852015
2022-01-05 09:00:00,46583.3,46945.79,46630.52,46866.18,29.04952583
2022-01-05 10:00:00,46708.8,47069.69,46873.66,46838.34,26.21267717
2022-01-05 11:00:00,46109.8,46825.71,46825.71,46268.93,31.38509966
2022-01-05 12:00:00,45887.2,46346.65,46316.91,46226.57,48.4897415
2022-01-05 13:00:00,46119.07,46442.74,46227.22,46420.76,35.36286336
2022-01-05 14:00:00,46157.14,46824.11,46426.84,46710.6,38.50691606
2022-01-05 15:00:00,46381.25,46826.5,46709.41,46623.06,33.37941834
2022-01-05 16:00:00,46278.67,46681.02,46625.98,46288.92,26.06350247
2022-01-05 17:00:00,45991.05,46458.8,46306.65,46007.93,39.47674463
2022-01-05 18:00:00,45554.63,46307.69,45989.37,45897.18,44.48168207
2022-01-05 19:00:00,44500.0,46095.45,45906.34,44558.47,108.9484806
2022-01-05 20:00:00,43714.28,44812.44,44601.38,43957.96,124.08129986
2022-01-05 21:00:00,43418.31,44314.46,43967.22,43601.99,76.26857644
2022-01-05 22:00:00,42475.0,43779.82,43598.95,43420.62,123.02542006
2022-01-05 23:00:00,43239.64,43704.67,43435.81,43457.96,53.77082241
2022-01-06 00:00:00,43295.13,43781.88,43444.07,43673.84,43.32382915
2022-01-06 01:00:00,43292.55,43784.22,43695.49,43560.55,54.26673284
2022-01-06 02:00:00,43145.31,43607.58,43545.22,43253.34,35.26114298
2022-01-06 03:00:00,42825.38,43307.29,43249.71,42829.62,30.60742628
2022-01-06 04:00:00,42600.0,43145.4,42862.22,43012.01,48.36394103
2022-01-06 05:00:00,42810.39,43234.66,43015.43,43035.35,45.027308
2022-01-06 06:00:00,42892.03,43217.5,43018.76,43094.39,40.8044754
2022-01-06 07:00:00,42987.74,43271.28,43096.9,43243.41,31.03189735
2022-01-06 08:00:00,42919.27,43262.79,43252.59,43015.48,35.72570776
2022-01-06 09:00:00,42434.99,43000.31,43000.31,42609.33,53.09269511
2022-01-06 10:00:00,42579.96,42945.03,42604.5,42853.37,38.84976527
2022-01-06 11:00:00,42685.75,42955.99,42900.0,42868.58,34.98390489
2022-01-06 12:00:00,42632.91,43065.73,42869.75,43052.34,34.79958289
2022-01-06 13:00:00,42909.0,43189.45,43071.04,43153.47,78.76124469
2022-01-06 14:00:00,42762.73,43244.6,43152.08,42792.72,41.0539041
2022-01-06 15:00:00,42672.07,43020.51,42816.68,42946.69,40.60634848
2022-01-06 16:00:00,42752.83,43089.29,42976.04,42874.08,38.12823227
2022-01-06 17:00:00,42804.82,43175.14,42889.8,43016.84,31.28296836
2022-01-06 18:00:00,42984.44,43425.86,43029.11,43353.8,31.03266556
2022-01-06 19:00:00,43244.33,43512.59,43343.56,43442.44,27.94206685
2022-01-06 20:00:00,43115.56,43587.17,43434.78,43218.39,27.81020499
2022-01-06 21:00:00,43061.84,43248.88,43222.63,43121.4,15.13678225
2022-01-06 22:00:00,43011.4,43242.86,43142.37,43155.97,16.04081224
2022-01-06 23:00:00,43058.27,43234.61,43168.67,43092.95,14.44341526
2022-01-07 00:00:00,42726.34,43135.17,43106.46,42791.86,34.57293814
2022-01-07 01:00:00,42777.09,43020.45,42823.09,43006.99,31.38044808
2022-01-07 02:00:00,42770.96,43017.88,42996.34,42825.98,29.97578698
2022-01-07 03:00:00,41577.84,42819.82,42808.7,41771.27,86.90370172
2022-01-07 04:00:00,40973.51,41899.67,41755.43,41673.32,83.96398389
2022-01-07 05:00:00,41537.73,41953.71,41692.24,41834.43,52.07506054
2022-01-07 06:00:00,41413.19,41843.65,41837.49,41528.39,49.63241483
2022-01-07 07:00:00,41223.47,41730.68,41532.92,41704.33,43.6003832
2022-01-07 08:00:00,41643.18,42785.71,41695.16,42082.81,58.79599936
2022-01-07 09:00:00,42085.06,42622.7,42085.06,42394.89,33.60050428
2022-01-07 10:00:00,42175.4,42523.03,42422.18,42175.4,46.57518458
2022-01-07 11:00:00,42162.26,42342.93,42177.89,42263.18,28.99233066
2022-01-07 12:00:00,42277.32,42495.41,42291.33,42419.17,25.97325955
2022-01-07 13:00:00,41090.7,42742.96,42424.21,41474.13,74.99292569
2022-01-07 14:00:00,41402.65,42100.34,41554.03,41893.64,63.35091317
2022-01-07 15:00:00,40617.71,41908.47,41908.41,41325.49,86.08225459
2022-01-07 16:00:00,40926.13,42316.66,41300.15,42159.81,88.74063053
2022-01-07 17:00:00,41772.88,42149.74,42129.42,41984.47,29.20548077
2022-01-07 18:00:00,41531.04,41993.81,41971.48,41694.87,25.54574681
2022-01-07 19:00:00,41520.86,41878.75,41734.74,41763.35,31.13408163
2022-01-07 20:00:00,41595.88,42045.64,41769.18,41917.67,29.87148467
2022-01-07 21:00:00,41856.45,42029.29,41905.21,41872.05,32.50363374
2022-01-07 22:00:00,41365.12,41883.04,41883.04,41523.57,28.64168352
2022-01-07 23:00:00,41333.33,41586.03,41498.42,41557.73,28.2040786
2022-01-08 00:00:00,41557.73,42107.2,41557.73,41971.07,29.026462
2022-01-08 01:00:00,41857.23,42231.97,41987.47,41918.98,24.32357542
2022-01-08 02:00:00,41704.0,41944.67,41896.06,41876.14,21.66474738
2022-01-08 03:00:00,41666.32,41908.18,41878.69,41797.9,20.45164339
2022-01-08 04:00:00,41765.93,41995.47,41824.63,41881.54,20.10348511
2022-01-08 05:00:00,41841.85,41993.46,41879.33,41961.12,19.33481584
2022-01-08 06:00:00,41740.67,41995.34,41953.03,41909.07,21.52271064
2022-01-08 07:00:00,41847.88,41971.67,41903.33,41918.21,19.52759652
2022-01-08 08:00:00,41884.37,42186.66,41949.49,42007.19,37.97848559
2022-01-08 09:00:00,41964.43,42166.49,42000.56,42166.49,17.42698657
2022-01-08 10:00:00,41816.26,42197.98,42160.25,41922.94,24.3016803
2022-01-08 11:00:00,41772.23,41976.11,41928.03,41947.77,19.37931371
2022-01-08 12:00:00,41772.74,42048.88,41941.79,41875.2,19.07635643
2022-01-08 13:00:00,41638.19,42038.84,41864.02,41921.36,22.513341
2022-01-08 14:00:00,41709.23,42008.24,41920.36,41736.42,18.95800118
2022-01-08 15:00:00,41417.8,41799.82,41747.54,41612.15,34.6763467
2022-01-08 16:00:00,41247.45,41728.23,41597.3,41321.37,44.59094629
2022-01-08 17:00:00,40804.4,41402.25,41294.17,40836.27,62.90957368
2022-01-08 18:00:00,40575.91,41305.19,40838.62,40759.8,58.85709537
2022-01-08 19:00:00,40517.4,41063.83,40742.78,40817.98,52.13518867
2022-01-08 20:00:00,40714.85,41174.2,40857.92,40928.48,38.48810661
2022-01-08 21:00:00,40952.85,42087.7,40952.85,41774.77,47.77043256
2022-01-08 22:00:00,41755.86,42313.5,41757.43,41936.75,38.13392413
2022-01-08 23:00:00,41661.52,41957.5,41945.63,41680.28,20.37656764
2022-01-09 00:00:00,41390.87,41822.78,41692.5,41768.89,32.27553066
2022-01-09 01:00:00,41605.56,41912.96,41759.35,41822.56,30.00122436
2022-01-09 02:00:00,41785.02,42172.08,41821.95,42126.89,29.3742344
2022-01-09 03:00:00,41780.58,42090.61,42084.7,41833.26,24.95990869
2022-01-09 04:00:00,41801.03,42094.6,41850.03,42080.55,16.36585909
2022-01-09 05:00:00,41724.37,42083.52,42083.52,41776.93,18.97807934
2022-01-09 06:00:00,41691.38,41948.69,41775.03,41899.37,20.92819294
2022-01-09 07:00:00,41781.38,41905.09,41880.15,41786.12,9.04000095
2022-01-09 08:00:00,41615.09,41935.4,41789.38,41653.78,16.61671623
2022-01-09 09:00:00,41480.14,41757.39,41692.46,41513.73,20.14228676
2022-01-09 10:00:00,41414.03,41730.46,41480.14,41644.65,16.95655274
2022-01-09 11:00:00,41654.14,41980.68,41659.74,41866.03,22.58809326
2022-01-09 12:00:00,41693.44,41929.07,41871.03,41736.18,8.40489556
2022-01-09 13:00:00,41475.62,41881.74,41711.31,41487.72,21.88988418
2022-01-09 14:00:00,41499.69,41738.34,41522.09,41532.99,22.28021349
2022-01-09 15:00:00,41212.62,41689.74,41561.06,41622.87,20.74162787
2022-01-09 16:00:00,41572.2,42182.84,41627.16,42174.46,30.55986788
2022-01-09 17:00:00,41895.03,42205.66,42164.11,42092.07,24.40861192
2022-01-09 18:00:00,41910.38,42282.28,42109.37,41973.3,20.5222791
2022-01-09 19:00:00,41937.55,42755.85,41973.62,42738.19,36.25337646
2022-01-09 20:00:00,42378.83,42785.71,42721.4,42436.32,25.01078348
2022-01-09 21:00:00,42293.94,42572.62,42465.84,42329.03,27.92671683
2022-01-09 22:00:00,42093.28,42486.36,42320.69,42233.2,14.97357697
2022-01-09 23:00:00,41771.86,42283.59,42243.15,41847.04,30.03197569
2022-01-10 00:00:00,41610.68,42029.69,41854.71,41638.94,27.24562372
2022-01-10 01:00:00,41594.21,41851.6,41604.8,41808.69,23.16943496
2022-01-10 02:00:00,41710.55,41996.18,41805.68,41929.12,17.98777219
2022-01-10 03:00:00,41867.84,41993.25,41917.97,41971.29,17.75862331
2022-01-10 04:00:00,41934.44,42233.7,41970.57,42190.41,15.84639167
2022-01-10 05:00:00,41964.06,42217.15,42204.77,42030.55,14.50459247
2022-01-10 06:00:00,41840.79,42039.68,42019.91,41930.65,18.24063226
2022-01-10 07:00:00,41906.84,42161.52,41958.68,42040.26,19.48472904
2022-01-10 08:00:00,41720.13,42122.26,42060.76,41808.19,24.35676097
2022-01-10 09:00:00,41722.93,41915.53,41804.24,41796.87,20.64058213
2022-01-10 10:00:00,41750.26,41976.73,41776.62,41793.41,13.29477849
2022-01-10 11:00:00,41447.69,41774.44,41764.19,41560.28,36.7426188
2022-01-10 12:00:00,40923.33,41604.81,41561.3,40958.75,45.89898985
2022-01-10 13:00:00,40719.48,41067.04,40970.46,40764.59,44.71369094
2022-01-10 14:00:00,39650.75,41266.55,40790.29,40789.37,161.62552729
2022-01-10 15:00:00,40565.72,41212.29,40784.47,40993.36,59.77384064
2022-01-10 16:00:00,40857.17,41973.08,40973.58,41913.45,63.06253017
2022-01-10 17:00:00,40565.72,42139.82,41909.02,41260.49,99.79704047
2022-01-10 18:00:00,41133.59,41725.48,41309.41,41627.64,50.33625196
2022-01-10 19:00:00,41239.1,41699.36,41583.51,41318.07,32.78088857
2022-01-10 20:00:00,41174.9,41782.32,41403.16,41735.26,30.38084215
2022-01-10 21:00:00,41580.03,41988.68,41698.64,41778.04,24.04003787
2022-01-10 22:00:00,41524.0,41840.26,41748.39,41606.78,14.47415776
2022-01-10 23:00:00,41513.32,41885.3,41622.54,41841.84,20.4607439
2022-01-11 00:00:00,41601.73,41878.12,41847.58,41612.27,28.06540162
2022-01-11 01:00:00,41552.17,42066.83,41609.84,41937.68,26.37329658
2022-01-11 02:00:00,41822.72,42393.5,41934.46,42200.0,30.17394247
2022-01-11 03:00:00,42066.13,42273.1,42200.0,42259.27,16.64122128
2022-01-11 04:00:00,42134.57,42364.56,42300.0,42306.06,16.98082977
2022-01-11 05:00:00,42019.19,42318.85,42304.59,42124.08,15.75207003
2022-01-11 06:00:00,41988.98,42226.39,42109.84,42091.0,7.7247575
2022-01-11 07:00:00,42076.74,42273.74,42120.27,42216.45,13.02863215
2022-01-11 08:00:00,41946.83,42621.3,42197.45,42031.89,42.46836122
2022-01-11 09:00:00,41846.97,42138.13,42023.26,41988.96,19.21433023
2022-01-11 10:00:00,41584.81,42065.4,41988.96,41636.8,59.86217205
2022-01-11 11:00:00,41602.97,41936.51,41630.29,41834.91,23.65596469
2022-01-11 12:00:00,41732.96,41962.12,41835.74,41824.06,23.34918201
2022-01-11 13:00:00,41592.68,41888.12,41801.33,41655.9,19.03072591
2022-01-11 14:00:00,41277.0,41804.39,41660.42,41625.61,41.04082001
2022-01-11 15:00:00,41447.17,42196.38,41580.71,41752.71,49.4076609
2022-01-11 16:00:00,41691.88,42922.05,41769.75,42731.83,72.09691814
2022-01-11 17:00:00,42309.3,43112.56,42730.25,42552.46,78.07865476
2022-01-11 18:00:00,42357.95,42918.25,42502.31,42738.85,39.18621563
2022-01-11 19:00:00,42611.26,43088.18,42768.73,42995.66,29.72805323
2022-01-11 20:00:00,42712.59,43106.62,43021.21,42819.93,28.66400243
2022-01-11 21:00:00,42657.42,42815.8,42795.74,42678.73,19.59937102
2022-01-11 22:00:00,42606.9,42756.26,42676.35,42702.33,7.23152907
2022-01-11 23:00:00,42628.01,42885.34,42702.33,42713.89,18.97731237
2022-01-12 00:00:00,42583.55,42950.0,42735.22,42657.74,24.90590046
2022-01-12 01:00:00,42568.82,42759.16,42663.64,42614.35,13.0425485
2022-01-12 02:00:00,42453.36,42701.83,42632.79,42571.36,12.19546416
2022-01-12 03:00:00,42499.98,42652.38,42556.03,42611.91,7.77460814
2022-01-12 04:00:00,42472.65,42739.46,42611.3,42613.36,15.80168006
2022-01-12 05:00:00,42564.88,42745.05,42617.45,42704.64,5.99385026
2022-01-12 06:00:00,42609.85,42856.27,42703.85,42659.13,17.60769975
2022-01-12 07:00:00,42465.75,42647.13,42647.13,42549.87,13.21126512
2022-01-12 08:00:00,42508.81,42707.96,42541.02,42577.45,9.60959544
2022-01-12 09:00:00,42571.94,42889.11,42594.83,42810.59,26.16348376
2022-01-12 10:00:00,42739.03,42985.0,42802.23,42746.64,31.08388984
2022-01-12 11:00:00,42690.46,43454.98,42746.64,42937.59,56.58162752
2022-01-12 12:00:00,42893.09,43316.51,42923.27,43313.11,35.25930353
2022-01-12 13:00:00,43195.25,44073.19,43279.04,43929.54,54.16878102
2022-01-12 14:00:00,43681.64,43951.57,43951.57,43850.23,47.46639397
2022-01-12 15:00:00,43405.89,43932.15,43855.06,43537.29,41.37305139
2022-01-12 16:00:00,43337.44,43695.35,43560.67,43604.92,28.3362688
2022-01-12 17:00:00,43498.44,43872.02,43593.57,43840.49,29.90909217
2022-01-12 18:00:00,43569.99,43894.53,43842.03,43588.1,23.85144245
2022-01-12 19:00:00,43535.32,43768.0,43594.63,43743.05,20.54643314
2022-01-12 20:00:00,43619.94,43987.65,43747.21,43822.73,16.02282043
2022-01-12 21:00:00,43744.63,44335.54,43856.13,43757.89,32.05113841
2022-01-12 22:00:00,43750.5,43934.84,43779.99,43846.37,10.64653235
2022-01-12 23:00:00,43818.94,44030.75,43855.4,43902.23,16.37661613
2022-01-13 00:00:00,43670.86,44044.45,43875.03,43740.55,14.68207761
2022-01-13 01:00:00,43514.01,43803.96,43718.62,43556.99,25.05528027
2022-01-13 02:00:00,43537.05,43676.58,43561.23,43576.2,8.8445478
2022-01-13 03:00:00,43419.37,43647.11,43571.84,43480.38,13.9993167
2022-01-13 04:00:00,43497.52,43718.48,43497.52,43619.42,14.71593931
2022-01-13 05:00:00,43574.46,43761.83,43610.81,43679.19,10.36862881
2022-01-13 06:00:00,43645.84,43799.05,43673.34,43698.19,8.91820785
2022-01-13 07:00:00,43569.83,43761.44,43706.55,43709.34,9.81298917
2022-01-13 08:00:00,43675.85,43900.2,43702.51,43898.05,10.39057983
2022-01-13 09:00:00,43750.37,43995.88,43902.59,43869.67,10.05376978
2022-01-13 10:00:00,43769.24,44020.45,43885.1,43792.89,20.99780593
2022-01-13 11:00:00,43510.42,43836.98,43792.89,43604.28,22.70225179
2022-01-13 12:00:00,43606.78,43815.35,43606.78,43807.41,33.47490555
2022-01-13 13:00:00,43684.06,43949.51,43800.53,43924.75,16.65956289
2022-01-13 14:00:00,43844.37,44415.82,43923.98,44160.22,48.64592697
2022-01-13 15:00:00,42882.66,44205.51,44173.87,43205.54,42.30767293
2022-01-13 16:00:00,43080.07,43487.83,43188.63,43250.32,28.60045549
2022-01-13 17:00:00,42559.31,43244.3,43242.3,42821.31,43.42787032
2022-01-13 18:00:00,42625.91,42948.58,42803.33,42693.98,22.90648331
2022-01-13 19:00:00,42534.07,42892.55,42671.69,42667.09,29.46253396
2022-01-13 20:00:00,42316.66,42776.6,42657.18,42776.6,29.28607928
2022-01-13 21:00:00,42673.2,42893.82,42759.28,42814.59,12.19148142
2022-01-13 22:00:00,42459.98,42893.91,42817.16,42540.0,8.77923191
2022-01-13 23:00:00,42503.2,42735.04,42541.8,42564.53,16.2424671
2022-01-14 00:00:00,42383.78,42783.05,42560.91,42745.71,24.6315321
2022-01-14 01:00:00,42547.6,42775.33,42734.02,42594.14,15.195707
2022-01-14 02:00:00,42437.48,42730.02,42570.49,42726.22,26.19825095
2022-01-14 03:00:00,42579.38,42741.72,42726.6,42636.06,13.31123164
2022-01-14 04:00:00,42616.37,42843.5,42639.45,42722.86,14.38890131
2022-01-14 05:00:00,42647.72,42896.25,42729.16,42896.23,10.26669315
2022-01-14 06:00:00,42782.62,42964.88,42907.86,42818.01,13.12756089
2022-01-14 07:00:00,42599.23,42878.83,42830.14,42646.13,11.17616439
2022-01-14 08:00:00,42377.62,42649.28,42649.28,42520.68,21.74692223
2022-01-14 09:00:00,42473.5,42691.32,42497.8,42578.01,9.48419185
2022-01-14 10:00:00,41950.0,42606.69,42582.39,42075.96,29.11202384
2022-01-14 11:00:00,41830.23,42070.25,42070.25,41983.24,36.82282525
2022-01-14 12:00:00,41760.08,42246.81,41974.57,42079.19,42.88020197
2022-01-14 13:00:00,42035.58,42320.28,42093.16,42170.0,17.19671168
2022-01-14 14:00:00,42124.53,43086.61,42133.6,43036.45,31.17832674
2022-01-14 15:00:00,42787.84,43342.58,43024.09,43100.33,35.04025898
2022-01-14 16:00:00,42870.91,43221.86,43104.79,43186.39,27.238753
2022-01-14 17:00:00,42870.3,43257.66,43176.38,42908.51,22.46690795
2022-01-14 18:00:00,42771.62,43117.47,42888.63,43062.15,21.92392944
2022-01-14 19:00:00,43018.12,43396.0,43060.27,43103.9,20.10234888
2022-01-14 20:00:00,43006.56,43179.65,43097.01,43093.16,14.68787142
2022-01-14 21:00:00,43115.94,43445.15,43115.94,43291.29,18.48396412
2022-01-14 22:00:00,43181.46,43380.38,43313.77,43254.57,10.11159129
2022-01-14 23:00:00,42976.48,43288.93,43275.72,43067.32,21.26174952
2022-01-15 00:00:00,42913.18,43175.53,43072.06,43113.28,11.25959502
2022-01-15 01:00:00,42863.25,43155.0,43147.18,42968.96,7.97264478
2022-01-15 02:00:00,42909.5,43107.19,42988.79,43107.19,8.23506194
2022-01-15 03:00:00,42918.88,43125.16,43096.57,42934.42,8.92955257
2022-01-15 04:00:00,42725.23,42959.67,42932.31,42929.35,17.54574255
2022-01-15 05:00:00,42832.98,43040.45,42898.15,42995.22,4.17310242
2022-01-15 06:00:00,42884.5,43088.92,43005.49,43080.12,8.17959471
2022-01-15 07:00:00,42937.81,43081.92,43067.59,43080.03,5.85925616
2022-01-15 08:00:00,42958.16,43114.46,43087.72,42973.09,7.39872886
2022-01-15 09:00:00,42886.75,43082.36,42980.07,43070.87,6.73777374
2022-01-15 10:00:00,43015.62,43284.93,43057.03,43086.12,13.91915416
2022-01-15 11:00:00,42975.43,43095.86,43082.58,43016.47,7.30213216
2022-01-15 12:00:00,42558.12,43031.0,43009.9,42690.28,13.83765473
2022-01-15 13:00:00,42640.16,42953.46,42685.55,42923.21,15.02372399
2022-01-15 14:00:00,42778.86,43313.83,42866.42,43205.39,19.02004788
2022-01-15 15:00:00,43076.45,43428.56,43181.08,43428.56,10.17736457
2022-01-15 16:00:00,43245.38,43423.13,43423.13,43342.67,8.38446122
2022-01-15 17:00:00,43260.81,43564.86,43342.67,43371.43,13.27628618
2022-01-15 18:00:00,43256.95,43386.76,43386.76,43330.35,6.9939704
2022-01-15 19:00:00,43322.87,43564.25,43322.87,43564.25,6.79718771
2022-01-15 20:00:00,43458.18,43807.64,43575.2,43458.19,19.37842607
2022-01-15 21:00:00,43160.3,43522.31,43462.91,43315.93,15.38324987
2022-01-15 22:00:00,43131.29,43399.92,43342.16,43260.0,6.65516309
2022-01-15 23:00:00,43069.93,43371.24,43260.45,43071.0,9.64630793
2022-01-16 00:00:00,42995.68,43106.03,43075.31,43068.6,10.70875121
2022-01-16 01:00:00,42984.95,43149.28,43097.53,43000.49,9.94228609
2022-01-16 02:00:00,42847.07,43079.45,42997.45,42923.14,10.07469029
2022-01-16 03:00:00,42865.54,43040.52,42924.97,42984.2,7.12660696
2022-01-16 04:00:00,42864.68,43075.95,43007.44,43034.46,10.65154904
2022-01-16 05:00:00,42944.33,43117.27,43028.02,42944.33,5.61172303
2022-01-16 06:00:00,42929.17,43220.47,42939.0,43198.22,4.02670893
2022-01-16 07:00:00,43124.88,43260.55,43209.89,43215.31,4.93776543
2022-01-16 08:00:00,43069.64,43298.26,43229.32,43069.64,9.36009889
2022-01-16 09:00:00,43038.11,43130.24,43056.2,43071.58,10.38740009
2022-01-16 10:00:00,42895.25,43194.61,43086.5,42895.25,9.69232774
2022-01-16 11:00:00,42785.58,43035.0,42909.29,42978.85,8.45083291
2022-01-16 12:00:00,42971.8,43142.09,42987.27,43020.13,10.1306997
2022-01-16 13:00:00,42589.12,43173.49,42996.77,43143.71,22.01319763
2022-01-16 14:00:00,43036.38,43423.24,43190.72,43311.69,21.60393525
2022-01-16 15:00:00,43145.82,43482.44,43325.01,43211.35,22.85845868
2022-01-16 16:00:00,43183.23,43475.89,43264.31,43418.69,14.68546767
2022-01-16 17:00:00,43049.63,43415.5,43415.5,43080.0,17.01539223
2022-01-16 18:00:00,42976.28,43127.42,43079.66,43086.44,9.49483287
2022-01-16 19:00:00,42800.88,43069.17,43069.17,42801.34,16.54799791
2022-01-16 20:00:00,42749.84,43110.6,42809.25,43044.87,14.70679408
2022-01-16 21:00:00,42899.38,43105.78,43036.82,42958.99,27.64738232
2022-01-16 22:00:00,42945.56,43239.79,42945.9,43202.73,12.95450881
2022-01-16 23:00:00,43054.12,43257.14,43189.48,43083.31,24.41081102
2022-01-17 00:00:00,42882.8,43172.45,43083.31,42893.44,23.27299476
2022-01-17 01:00:00,42819.45,42934.27,42875.0,42884.77,17.41861235
2022-01-17 02:00:00,42800.0,42960.02,42902.37,42906.76,11.9428761
2022-01-17 03:00:00,42633.73,42991.01,42895.01,42643.25,19.78432658
2022-01-17 04:00:00,42589.07,42797.41,42633.73,42591.5,14.36756366
2022-01-17 05:00:00,42341.34,42687.06,42592.52,42687.06,25.41102075
2022-01-17 06:00:00,42659.69,42860.68,42705.26,42732.91,18.69347733
2022-01-17 07:00:00,42658.22,42961.09,42710.69,42659.62,16.59223887
2022-01-17 08:00:00,42589.24,42871.42,42672.94,42803.25,17.60909073
2022-01-17 09:00:00,42740.56,42891.2,42834.72,42845.03,14.72130363
2022-01-17 10:00:00,42679.8,42896.1,42831.52,42788.01,13.06792397
2022-01-17 11:00:00,42650.88,42850.03,42777.71,42671.72,15.15936048
2022-01-17 12:00:00,42440.0,42774.1,42631.74,42571.19,21.47183794
2022-01-17 13:00:00,42506.19,42671.84,42590.64,42620.0,12.40147202
2022-01-17 14:00:00,42573.44,42730.39,42611.68,42675.3,16.29620913
2022-01-17 15:00:00,42386.72,42659.26,42649.08,42491.75,19.53340913
2022-01-17 16:00:00,42134.83,42524.37,42466.47,42208.41,31.27772973
2022-01-17 17:00:00,41954.24,42233.46,42229.29,42066.32,36.8501383
2022-01-17 18:00:00,41846.26,42186.44,42077.27,42176.52,35.05485909
2022-01-17 19:00:00,42123.51,42321.5,42187.76,42251.99,16.48447346
2022-01-17 20:00:00,42021.74,42299.03,42283.53,42069.02,18.00268154
2022-01-17 21:00:00,41617.81,42137.42,42071.58,41721.26,36.23645937
2022-01-17 22:00:00,41546.92,42400.0,41721.79,42072.63,34.03699694
2022-01-17 23:00:00,42062.39,42267.33,42100.44,42202.06,25.42370761
2022-01-18 00:00:00,42125.03,42410.91,42209.24,42367.94,18.44067036
2022-01-18 01:00:00,42181.64,42436.36,42354.25,42266.69,18.93320928
2022-01-18 02:00:00,42152.18,42300.97,42250.29,42273.36,8.5107879
2022-01-18 03:00:00,41981.34,42307.09,42279.86,42056.54,18.19895475
2022-01-18 04:00:00,41900.0,42119.48,42054.59,42051.77,22.225235
2022-01-18 05:00:00,41996.09,42177.65,42055.75,42106.62,10.12046149
2022-01-18 06:00:00,42116.21,42323.3,42116.21,42236.06,16.93208901
2022-01-18 07:00:00,41945.37,42268.04,42241.62,42066.22,16.86778622
2022-01-18 08:00:00,41640.2,42059.58,42059.58,41719.15,24.6389361
2022-01-18 09:00:00,41461.44,41992.34,41741.43,41913.71,35.33415486
2022-01-18 10:00:00,41846.49,42050.56,41913.71,41890.44,18.21177129
2022-01-18 11:00:00,41700.07,41908.65,41892.24,41851.38,18.32438758
2022-01-18 12:00:00,41635.52,41948.53,41851.76,41817.24,21.78119093
2022-01-18 13:00:00,41414.01,41826.52,41826.52,41665.27,34.30485292
2022-01-18 14:00:00,41287.83,41686.43,41649.23,41421.73,36.94292581
2022-01-18 15:00:00,41342.03,41839.55,41412.76,41576.48,33.68916838
2022-01-18 16:00:00,41383.2,41767.19,41579.93,41714.91,33.8173682
2022-01-18 17:00:00,41434.91,41741.8,41705.84,41434.91,31.51622236
2022-01-18 18:00:00,41386.29,41668.74,41438.78,41604.39,37.10382978
2022-01-18 19:00:00,41589.4,41773.73,41649.68,41702.94,25.52338805
2022-01-18 20:00:00,41492.21,41793.68,41687.77,41793.68,46.1971338
